time,area_h1,temp_avg,temp_max,temp_min
0.0,2680.2083333333,0.0,0.0,0.0
0.00046875,2610.4227186063,315.4321292319,435.6901003122,300.00046737002
0.0009375,2461.1806913661,320.74777171111,456.84015852915,300.00127934161
0.00140625,2293.9504912652,323.78447705416,469.94738072265,300.00210666203
0.001875,2182.6332713601,326.39341900038,485.01340729781,300.0027870663
0.00234375,2097.1901780414,328.63121302769,498.30903752169,300.00330812021
0.0028125,1972.0155458001,330.43052482576,508.11868331124,300.00370424015
0.00375,1683.0556721078,335.02719717391,536.53081293575,300.00431994156
0.0046875,1315.710379517,340.81363215679,572.78711617274,300.00495114712
0.00515625,1177.6849902451,344.22319604542,594.53168849583,300.00529033373
0.00609375,858.85343449861,352.93685145584,648.29793491709,300.00613791283
0.0065625,739.57715493284,357.8392499182,679.055627681,300.00661016004
0.0075,484.10020399326,372.84553861115,769.66692946907,300.00790985544
0.007734375,423.41763209466,376.90522840839,794.78687887868,300.00825945089
0.00796875,376.72468345235,381.72189376807,825.66877010529,300.00863835813
0.008203125,341.41699127183,389.6619889756,881.10834948304,300.0090668251
0.0083203125,326.46874058427,395.77806655659,928.94236392,300.00929812168
0.00837890625,319.65316607262,399.78314443426,964.17818409019,300.00941881171
0.008408203125,316.42184620234,402.0954164611,985.82093504114,300.00948052725
0.0084375,313.39977075767,404.87048957887,1014.0422227746,300.00954374279
0.008466796875,310.71857914871,408.63320325337,1060.045129549,300.00960860793
0.0084814453125,309.49945387076,410.87108750335,1091.8881489772,300.00964147148
0.00848876953125,308.92712367447,412.09658541536,1110.6643370295,300.00965801416
0.00849609375,308.40371863672,413.47601354102,1133.983419783,300.00967467006
0.0085107421875,308.09760009537,418.39724642526,1308.6592598437,300.00970845921
0.0085400390625,309.47354070263,428.00468720322,1570.9687961496,300.0097781675
0.0085986328125,317.88246580802,445.47951922065,1799.2885800528,300.00992922436
0.0087158203125,360.31790685438,473.24687592358,2042.7007837965,300.01033715276
0.0088330078125,455.89806726524,495.07238991522,2207.7770860598,300.01092440999
0.0089501953125,619.11555675651,512.24980076971,2329.5811936761,300.01174523924
0.0090673828125,821.71975820594,525.82745708532,2421.4848495546,300.01281303425
0.0091845703125,1044.0570771221,536.60458194502,2491.401786571,300.01409890255
0.0093017578125,1272.5311811666,545.18575890791,2544.8893008528,300.01554425934
0.0094189453125,1480.5899531266,552.03105688139,2585.9168400931,300.01707772041
0.0095361328125,1679.9891547425,557.49859433134,2617.7152200041,300.018629462
0.0096533203125,1866.900406684,561.86867877626,2642.5152113522,300.02014035163
0.0097705078125,2027.5758038714,565.3621140031,2661.9161035491,300.02156599966
0.0100048828125,2395.5657577691,570.02278227353,2688.4952519319,300.02392766681
0.0101220703125,2545.2905320013,571.88659354964,2698.9772118955,300.02497813738
0.0103564453125,2867.4169471871,574.37716716486,2714.1107886894,300.02659100178
0.0104736328125,3007.8731691924,575.37453621735,2720.3271208668,300.02728349129
0.0107080078125,3249.9799617124,576.71011978184,2729.2837609668,300.02829850064
0.0109423828125,3490.5978797632,577.61033242056,2736.5182946521,300.029027544
0.0111767578125,3718.352591683,578.2238873932,2742.5265163492,300.02954303094
0.0114111328125,3921.9764693026,578.64686222932,2747.5505619815,300.02990296771
0.0116455078125,4112.3579701047,578.94448182079,2751.9571907776,300.03015170452
0.0118798828125,4301.4929772853,579.16188047018,2756.1242232446,300.03032212317
0.0121142578125,4477.8230091137,579.32592745661,2760.0135810049,300.03043800927
0.0123486328125,4645.0418527012,579.45501218048,2763.6491690597,300.0305162432
0.0125830078125,4803.8174849117,579.56180946257,2767.0694295954,300.0305686928
0.0128173828125,4957.7048947544,579.65452984049,2770.4129626791,300.03060363394
0.0130517578125,5109.121166356,579.73812477156,2773.734254411,300.0306267243
0.0132861328125,5256.9986012504,579.81624739725,2776.9692563195,300.0306417816
0.0137548828125,5594.4542925012,579.97696990458,2784.1873265263,300.03065528208
0.0139892578125,5748.6479718584,580.05724499885,2787.6693342995,300.03065919021
0.0144580078125,6085.7639189135,580.2318755779,2795.0092628946,300.03066127418
0.0149267578125,6383.5591074105,580.4070695174,2801.8208922231,300.03066051677
0.0153955078125,6693.9041454283,580.59298352014,2808.7246828536,300.03065850782
0.0158642578125,6966.2974336426,580.7764890634,2815.0348049234,300.03065612516
0.0163330078125,7219.0811988904,580.95595527069,2820.8781875673,300.0306538523
0.0168017578125,7474.4335005289,581.13845500074,2826.6351781916,300.03065188795
0.0172705078125,7702.1635649903,581.31357180649,2831.9077425412,300.03065006455
0.0177392578125,7913.7655658772,581.48240283014,2836.8222553422,300.03064845306
0.0182080078125,8123.7339716109,581.65121914929,2841.565089838,300.03064732357
0.0186767578125,8326.9227699489,581.81792660065,2846.1171072515,300.0306465392
0.0191455078125,8519.8984267403,581.97983124505,2850.4840047757,300.03064570479
0.0196142578125,8700.9058674304,582.13672752562,2854.6266217261,300.03064473117
0.0200830078125,8873.816318832,582.29035285636,2858.5329732824,300.030643906
0.0205517578125,9045.0633138683,582.44372636773,2862.3015879253,300.03064356702
0.0214892578125,9439.8723346754,582.78122391596,2870.7135285091,300.03064340139
0.0224267578125,9854.2176009803,583.15554966853,2879.5610580476,300.03064423849
0.0233642578125,10236.458821383,583.53546827218,2887.8067056576,300.03064733062
0.0243017578125,10581.340466616,583.89488167673,2895.3149190306,300.03065088913
0.0252392578125,10906.376182398,584.23718170138,2902.2281929569,300.03065389142
0.0261767578125,11199.628054856,584.55896587043,2908.4236109009,300.0306572431
0.0271142578125,11469.645155387,584.86399567802,2914.1256725065,300.03066171062
